fecha,empresa,numero_comprobante,articulo,precio_original,precio_normalizado,moneda,origen_dato,metodo_estimacion,observaciones_origen
2024-11-04,HOLCIM,0280-00162017,CEMENTO CPC40 BOL 50 KG,6889.74,137.7948,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2024-11-04,HOLCIM,0280-00162018,CEMENTO CPC40 BOL 50 KG,7437.40,148.7481,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2024-11-07,HOLCIM,0280-00162071,CEMENTO CPC40 BOL 50 KG,6889.74,137.7948,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2024-11-07,HOLCIM,0280-00162072,CEMENTO CPC40 BOL 50 KG,6889.74,137.7948,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2024-11-09,HOLCIM,0280-00162116,CEMENTO CPC40 BOL 50 KG,6889.74,137.7948,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2024-11-11,HOLCIM,0280-00162146,CEMENTO CPC40 BOL 50 KG,6889.74,137.7948,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2024-11-11,HOLCIM,0280-00162147,CEMENTO CPC40 BOL 50 KG,6889.74,137.7948,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2024-11-13,HOLCIM,0280-00162204,CEMENTO CPC40 BOL 50 KG,6889.74,137.7948,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2024-11-13,HOLCIM,0280-00162205,CEMENTO CPC40 BOL 50 KG,6889.74,137.7948,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2024-11-14,HOLCIM,0280-00162247,CEMENTO CPC40 BOL 50 KG,6889.74,137.7948,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2024-11-19,HOLCIM,0280-00162315,CEMENTO CPC40 BOL 50 KG,6889.74,137.7948,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2024-11-19,HOLCIM,0280-00162316,CEMENTO CPC40 BOL 50 KG,6889.74,137.7948,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2024-11-20,HOLCIM,0280-00162343,CEMENTO CPC40 BOL 50 KG,6889.74,137.7948,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2024-11-20,HOLCIM,0280-00162344,CEMENTO CPC40 BOL 50 KG,6889.74,137.7948,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2024-11-22,HOLCIM,0280-00162409,CEMENTO CPC40 BOL 50 KG,6889.74,137.7948,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2024-11-23,HOLCIM,0280-00062421,CEMENTO CPC40 BOL 50 KG,6889.74,137.7948,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2024-11-23,HOLCIM,0280-00162420,CEMENTO CPC40 BOL 50 KG,6889.74,137.7948,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2024-11-26,HOLCIM,0028-00162485,CEMENTO CPC40 BOL 50 KG,6889.74,137.7948,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2024-11-26,HOLCIM,0280-00062484,CEMENTO CPC40 BOL 50 KG,6889.74,137.7948,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2024-11-27,HOLCIM,0280-00162501,CEMENTO CPC40 BOL 50 KG,6889.74,137.7948,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2024-11-27,HOLCIM,0280-00162502,CEMENTO CPC40 BOL 50 KG,6889.74,137.7948,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2024-11-28,HOLCIM,0280-00162569,CEMENTO CPC40 BOL 50 KG,6889.74,137.7948,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2024-11-28,HOLCIM,0280-00162570,CEMENTO CPC40 BOL 50 KG,6889.74,137.7948,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2024-11-29,HOLCIM,0280-00162599,CEMENTO CPC40 BOL 50 KG,6889.74,137.7948,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2024-11-30,HOLCIM,0280-00162609,CEMENTO CPC40 BOL 50 KG,6889.74,137.7948,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2024-12-03,HOLCIM,0280-00162667,CEMENTO CPC40 BOL 50 KG,7096.43,141.9286,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2024-12-04,HOLCIM,0280-00162685,CEMENTO CPC40 BOL 50 KG,7096.43,141.9286,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2024-12-04,HOLCIM,0280-00162686,CEMENTO CPC40 BOL 50 KG,7096.43,141.9286,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2024-12-04,HOLCIM,0280-00162687,CEMENTO CPC40 BOL 50 KG,7096.43,141.9286,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2024-12-05,HOLCIM,0280-00162707,CEMENTO CPC40 BOL 50 KG,7096.43,141.9286,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2024-12-05,HOLCIM,0280-00162708,CEMENTO CPC40 BOL 50 KG,7096.43,141.9286,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2024-12-06,HOLCIM,0280-00162728,CEMENTO CPC40 BOL 50 KG,7096.43,141.9286,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2024-12-07,HOLCIM,0280-00162740,CEMENTO CPC40 BOL 50 KG,7096.43,141.9286,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2024-12-12,HOLCIM,0280-00162835,CEMENTO CPC40 BOL 50 KG,7096.43,141.9286,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2024-12-12,HOLCIM,2/80-162836,CEMENTO CPC40 BOL 50 KG,7096.43,141.9286,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2024-12-13,HOLCIM,0280-00162865,CEMENTO CPC40 BOL 50 KG,7096.43,141.9286,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2024-12-13,HOLCIM,0280-00162866,CEMENTO CPC40 BOL 50 KG,7096.43,141.9286,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2024-12-14,HOLCIM,0280-01623886,CEMENTO CPC40 BOL 50 KG,7096.43,141.9286,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2024-12-17,HOLCIM,0280-00162944,CEMENTO CPC40 BOL 50 KG,7096.43,141.9286,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2024-12-17,HOLCIM,0280-00162945,CEMENTO CPC40 BOL 50 KG,7096.43,141.9286,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2024-12-17,HOLCIM,0280-00162946,CEMENTO CPC40 BOL 50 KG,7096.43,141.9286,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2024-12-18,HOLCIM,0280-00162976,CEMENTO CPC40 BOL 50 KG,7096.43,141.9286,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2024-12-19,HOLCIM,0280-00162998,CEMENTO CPC40 BOL 50 KG,7096.43,141.9286,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2024-12-19,HOLCIM,0280-00162999,CEMENTO CPC40 BOL 50 KG,7096.43,141.9286,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2024-12-20,HOLCIM,0280-00163018,CEMENTO CPC40 BOL 50 KG,7096.43,141.9286,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2024-12-23,HOLCIM,0280-00163069,CEMENTO CPC40 BOL 50 KG,7096.43,141.9286,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2024-12-24,HOLCIM,0280-00163084,CEMENTO CPC40 BOL 50 KG,7096.43,141.9286,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2024-12-27,HOLCIM,0280-00163111,CEMENTO CPC40 BOL 50 KG,7096.43,141.9286,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2024-12-30,HOLCIM,0280-00163148,CEMENTO CPC40 BOL 50 KG,7096.43,141.9286,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2025-01-02,HOLCIM,0280-00163186,CEMENTO CPC40 BOL 50 KG,7096.43,141.9286,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2025-01-06,HOLCIM,0256-00040782,CEMENTO CPC40 BOL 50 KG,6889.74,137.7948,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2025-01-06,HOLCIM,0280-00163223,CEMENTO CPC40 BOL 50 KG,7096.43,141.9286,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2025-01-06,HOLCIM,0280-00163224,CEMENTO CPC40 BOL 50 KG,7096.43,141.9286,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2025-01-07,HOLCIM,0280-00163253,CEMENTO CPC40 BOL 50 KG,7096.43,141.9286,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2025-01-07,HOLCIM,0280-00163254,CEMENTO CPC40 BOL 50 KG,7096.43,141.9286,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2025-01-07,HOLCIM,0280-00163255,CEMENTO CPC40 BOL 50 KG,7096.43,141.9286,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2025-01-08,HOLCIM,0280-00163261,CEMENTO CPC40 BOL 50 KG,7096.43,141.9286,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2025-01-08,HOLCIM,0280-00163262,CEMENTO CPC40 BOL 50 KG,7096.43,141.9286,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2025-01-09,HOLCIM,0280-00163291,CEMENTO CPC40 BOL 50 KG,7096.43,141.9286,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2025-01-09,HOLCIM,0280-00163292,CEMENTO CPC40 BOL 50 KG,7096.43,141.9286,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2025-01-10,HOLCIM,0280-00163329,CEMENTO CPC40 BOL 50 KG,7096.43,141.9286,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2025-01-10,HOLCIM,0280-00163330,CEMENTO CPC40 BOL 50 KG,7096.43,141.9286,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2025-01-10,HOLCIM,0280-00163343,CEMENTO CPC40 BOL 50 KG,7096.43,141.9286,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2025-01-11,HOLCIM,0280-00163344,CEMENTO CPC40 BOL 50 KG,7096.43,141.9286,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2025-01-14,HOLCIM,0280-00163409,CEMENTO CPC40 BOL 50 KG,7096.43,141.9286,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2025-01-16,HOLCIM,0280-00163469,CEMENTO CPC40 BOL 50 KG,7096.43,141.9286,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2025-01-17,HOLCIM,0280-00163505,CEMENTO CPC40 BOL 50 KG,7096.43,141.9286,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2025-01-20,HOLCIM,0280-00163551,CEMENTO CPC40 BOL 50 KG,7096.43,141.9286,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2025-01-28,HOLCIM,0280-00163675,CEMENTO CPC40 BOL 50 KG,7096.43,141.9286,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2025-01-29,HOLCIM,0280-00163715,CEMENTO CPC40 BOL 50 KG,7096.43,141.9286,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2025-02-08,HOLCIM,0280-00163889,CEMENTO CPC40 BOL 50 KG,7288.04,145.7607,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2025-02-10,HOLCIM,0280-00163924,CEMENTO CPC40 BOL 50 KG,7288.04,145.7607,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2025-02-10,HOLCIM,0280-00163925,CEMENTO CPC40 BOL 50 KG,7288.04,145.7607,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2025-02-11,HOLCIM,0280-00163951,CEMENTO CPC40 BOL 50 KG,7288.04,145.7607,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2025-02-11,HOLCIM,0280-00163952,CEMENTO CPC40 BOL 50 KG,7288.04,145.7607,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2025-02-12,HOLCIM,0280-00163985,CEMENTO CPC40 BOL 50 KG,7288.04,145.7607,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2025-02-14,HOLCIM,0280-00164020,CEMENTO CPC40 BOL 50 KG,7288.04,145.7607,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2025-02-14,HOLCIM,0280-00164021,CEMENTO CPC40 BOL 50 KG,7288.04,145.7607,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2025-02-18,HOLCIM,0280-00164103,CEMENTO CPC40 BOL 50 KG,7288.04,145.7607,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2025-02-19,HOLCIM,0280-00164130,CEMENTO CPC40 BOL 50 KG,7288.04,145.7607,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2025-02-20,HOLCIM,0256-00041489,CEMENTO CPC40 BOL 50 KG,7091.27,141.8253,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2025-02-22,HOLCIM,0256-00041527,CEMENTO CPC40 BOL 50 KG,7091.27,141.8253,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2025-02-26,HOLCIM,0256-00041626,CEMENTO CPC40 BOL 50 KG,7091.27,141.8253,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2025-02-27,HOLCIM,0256-00041675,CEMENTO CPC40 BOL 50 KG,7091.27,141.8253,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2025-03-06,HOLCIM,0256-00041776,CEMENTO CPC40 BOL 50 KG,7276.94,145.5388,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2025-03-18,HOLCIM,0256-00041932,CEMENTO CPC40 BOL 50 KG,7276.94,145.5388,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2025-03-19,HOLCIM,0256-00041950,CEMENTO CPC40 BOL 50 KG,7276.94,145.5388,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2025-03-20,HOLCIM,0256-00041988,CEMENTO CPC40 BOL 50 KG,7276.94,145.5388,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2025-03-21,HOLCIM,0256-00042014,CEMENTO CPC40 BOL 50 KG,7276.94,145.5388,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2025-03-21,HOLCIM,0256-00042015,CEMENTO CPC40 BOL 50 KG,7276.94,145.5388,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2025-03-21,HOLCIM,0256-00042017,CEMENTO CPC40 BOL 50 KG,7276.94,145.5388,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2025-03-21,HOLCIM,0256-00042018,CEMENTO CPC40 BOL 50 KG,7276.94,145.5388,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2025-03-21,HOLCIM,0265-00042016,CEMENTO CPC40 BOL 50 KG,7276.94,145.5388,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2025-03-27,HOLCIM,0256-00042097,CEMENTO CPC40 BOL 50 KG,7131.44,142.6288,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2025-03-27,HOLCIM,0256-00042098,CEMENTO CPC40 BOL 50 KG,7131.44,142.6288,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2025-03-27,HOLCIM,0256-00042099,CEMENTO CPC40 BOL 50 KG,7131.44,142.6288,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2025-03-31,HOLCIM,0256-00042143,CEMENTO CPC40 BOL 50 KG,7131.44,142.6288,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2025-04-04,HOLCIM,0256-00042249,CEMENTO CPC40 BOL 50 KG,7131.44,142.6288,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2025-04-04,HOLCIM,0256-00042250,CEMENTO CPC40 BOL 50 KG,7131.44,142.6288,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2025-04-07,HOLCIM,0256-00042289,CEMENTO CPC40 BOL 50 KG,7276.95,145.5390,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2025-04-07,HOLCIM,0256-00042290,CEMENTO CPC40 BOL 50 KG,7276.95,145.5390,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2025-04-07,HOLCIM,0256-00042291,CEMENTO CPC40 BOL 50 KG,7276.95,145.5390,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2025-04-07,HOLCIM,0256-00042292,CEMENTO CPC40 BOL 50 KG,7276.95,145.5390,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2025-04-10,HOLCIM,0256-00042361,CEMENTO CPC40 BOL 50 KG,7276.95,145.5390,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2025-04-10,HOLCIM,0256-00042362,CEMENTO CPC40 BOL 50 KG,7276.95,145.5390,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2025-04-10,HOLCIM,0256-00042363,CEMENTO CPC40 BOL 50 KG,7276.95,145.5390,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2025-04-10,HOLCIM,0256-00042364,CEMENTO CPC40 BOL 50 KG,7276.95,145.5390,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2025-04-14,HOLCIM,0256-00042449,CEMENTO CPC40 BOL 50 KG,7276.95,145.5390,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2025-04-14,HOLCIM,0256-00042450,CEMENTO CPC40 BOL 50 KG,7276.95,145.5390,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2025-04-14,HOLCIM,0256-00042451,CEMENTO CPC40 BOL 50 KG,7276.95,145.5390,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2025-04-15,HOLCIM,0256-00042461,CEMENTO CPC40 BOL 50 KG,7276.95,145.5390,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2025-04-16,HOLCIM,0256-00042498,CEMENTO CPC40 BOL 50 KG,7276.95,145.5390,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2025-04-17,HOLCIM,0256-00042529,CEMENTO CPC40 BOL 50 KG,7276.95,145.5390,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2025-04-17,HOLCIM,0256-00042530,CEMENTO CPC40 BOL 50 KG,7276.95,145.5390,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2025-04-22,HOLCIM,0256-00042593,CEMENTO CPC40 BOL 50 KG,7560.76,151.2152,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2025-04-22,HOLCIM,0256-00042594,CEMENTO CPC40 BOL 50 KG,7560.76,151.2152,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2025-04-22,HOLCIM,0256-00042597,CEMENTO CPC40 BOL 50 KG,7560.76,151.2152,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2025-04-22,HOLCIM,0256-00042600,CEMENTO CPC40 BOL 50 KG,7560.75,151.2149,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2025-05-19,HOLCIM,0256-00043011,CEMENTO CPC40 BOL 50 KG,7560.75,151.2149,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2025-05-22,HOLCIM,0256-00043057,CEMENTO CPC40 BOL 50 KG,7560.75,151.2149,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2025-05-22,HOLCIM,0256-00043068,CEMENTO CPC40 BOL 50 KG,7560.75,151.2149,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2025-05-23,HOLCIM,0256-00043090,CEMENTO CPC40 BOL 50 KG,7560.75,151.2149,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2025-05-23,HOLCIM,0256-00043091,CEMENTO CPC40 BOL 50 KG,7560.75,151.2149,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2025-05-27,HOLCIM,0256-00043129,CEMENTO CPC40 BOL 50 KG,7560.75,151.2149,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2025-05-27,HOLCIM,0256-00043130,CEMENTO CPC40 BOL 50 KG,7560.75,151.2149,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2025-05-27,HOLCIM,0256-00043146,CEMENTO CPC40 BOL 50 KG,7560.75,151.2149,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2025-06-09,HOLCIM,0256-00043409,CEMENTO CPC40 BOL 50 KG,7772.45,155.4489,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2025-06-12,HOLCIM,0256-00043467,CEMENTO CPC40 BOL 50 KG,7772.45,155.4489,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2025-06-17,HOLCIM,0256-00043495,CEMENTO CPC40 BOL 50 KG,7772.45,155.4489,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2025-06-17,HOLCIM,0256-00043496,CEMENTO CPC40 BOL 50 KG,7772.45,155.4489,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2025-06-26,HOLCIM,0256-00043651,CEMENTO CPC40 BOL 50 KG,7772.45,155.4489,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2025-07-04,HOLCIM,0256-00043903,CEMENTO CPC40 BOL 50 KG,7772.45,155.4489,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2025-07-04,HOLCIM,0256-00043904,CEMENTO CPC40 BOL 50 KG,7772.45,155.4489,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 BOL 50 KG
2025-07-24,HOLCIM,0256-00044264,CEMENTO CPC40 X 25 KG,4041.68,161.6671,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 X 25 KG
2025-07-29,HOLCIM,0256-00044368,CEMENTO CPC40 X 25 KG,4041.68,161.6671,ARS,REAL,,Importado desde db/sicons.xlsx - HOLCIM - CEMENTO CPC40 X 25 KG
